"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"discovery-hop-0.10138","24","discovery-hop-0.10138/24","wlan0","10","0.10138","39.7826105924","-84.0830029142","305.1904","0.0","0.0","0.0","1512146009.566777","1512146019.5660894","360.0","0.0","20171201-11-33-25.pcapng","20171201-11-33-25.nmea","20171201-11-33-25-gps.csv"
