"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576482.3118074","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576483.3150182","39.782613007","-84.083036585","305.025","10.378","10.91","30.895"
"1514576484.3179696","39.782618739","-84.083035382","304.26","10.378","10.91","30.895"
"1514576485.320867","39.782618739","-84.083035382","304.26","10.378","10.91","30.895"
"1514576486.3237596","39.782618144","-84.08304579","302.777","10.378","10.91","30.895"
"1514576487.3266432","39.782618144","-84.08304579","302.777","10.378","10.91","30.895"
"1514576488.3296983","39.782623877","-84.083044586","302.012","10.378","10.91","30.895"
"1514576489.3328414","39.782641666","-84.083074605","0.0","2.594","2.727","0"
"1514576490.335728","39.782641666","-84.083074605","0.0","2.594","2.727","0"
"1514576491.338627","39.782641666","-84.083074605","0.0","2.594","2.727","0"
