"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"capture-1-3","04","capture-1-3/04/RESEARCH_MULLINS_5_6038e0062d9c","wlan0","10","0.0","39.78260629599999","-84.08310986000001","307.482","0.0","0.0","0.0","1514761202.4810276","1514761212.7111597","360.0","244.0","20171231-18-00-01.pcapng","20171231-18-00-01.nmea","20171231-18-00-01-gps.csv"
