"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576991.341616","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576992.3444667","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576993.3473141","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576984.3216212","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576985.3244874","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576986.32733","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576987.3301797","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576988.3330107","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576989.3358743","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
"1514576990.338687","39.782664005","-84.082926071","304.475","2.594","2.727","7.724"
