"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.03072","3","10","0.03072","1510870186.570036","60:38:e0:06:34:e8","-49","2442","63.57912174215047","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870186.887896","1c:7e:e5:30:57:4e","-59","2457","75.02287043880561","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870187.951295","60:38:e0:06:34:ac","-57","2447","113.30785195270805","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870189.18006","60:38:e0:06:34:ac","-51","2447","157.5464236359961","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870189.867406","00:18:e7:e9:07:f5","-45","2422","182.2925746168959","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870190.408892","60:38:e0:06:34:ac","-61","2447","201.78740732690474","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870191.425926","60:38:e0:06:3a:d8","-59","2437","238.40314222886005","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870191.637679","60:38:e0:06:34:ac","-53","2447","246.02677729029494","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870192.222648","00:18:e7:e9:07:f5","-53","2417","267.0870973662813","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870192.347204","00:12:17:9f:79:b6","-43","2422","271.5714229648018","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870192.816562","60:38:e0:06:34:e8","-47","2442","288.4694676697274","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870193.028839","60:38:e0:06:3a:f0","-59","2452","296.11196960927623","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870193.874354","60:38:e0:06:2d:9c","-61","2432","326.55258732166203","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","3","10","0.03072","1510870194.197705","60:38:e0:06:34:ac","-49","2447","338.1940262229768","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
