"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576543.9338493","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576544.9359152","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576545.9382486","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576546.9405556","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576547.9432914","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576548.9456036","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576549.9475765","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576550.949827","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576551.9519","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
"1514576552.9541826","39.782623282","-84.083054994","300.529","2.594","2.727","7.724"
