"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576465.8644168","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576466.867335","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576467.8702848","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576468.873129","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576469.8761086","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576470.8790123","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576471.8819726","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576472.8840535","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576473.886948","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
"1514576474.889809","39.782626256","-84.083002956","307.946","2.594","2.727","7.724"
