"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"discovery-hop-0.03072","29","/capture/discovery-hop-0.03072/29","wlan0","10","0.03072","39.782617805600005","-84.0830428426","312.19879999999995","0.0","0.0","0.0","1510870551.826183","1510870561.8254986","360.0","0.0","20171116-17-15-50.pcapng","20171116-17-15-50.nmea","20171116-17-15-50-gps.csv"
