"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.13312","3","10","0.13312","1510871883.67021","00:18:e7:e9:07:f5","-59","2422","4.448952241892599","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871883.916135","00:16:b6:58:f3:0d","-59","2427","13.302865484536577","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871884.093114","60:38:e0:06:2d:9c","-73","2432","19.674539684117136","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871884.724011","60:38:e0:06:34:ac","-55","2447","42.388389154482866","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871884.985637","60:38:e0:06:3a:f0","-65","2452","51.807570532563695","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871885.190464","60:38:e0:06:3a:f0","-63","2457","59.18185018195088","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871885.208338","1c:7e:e5:30:57:4e","-63","2457","59.82535834919303","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871885.62865","00:18:e7:e9:04:59","-67","2412","74.95762427460052","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871885.820574","00:18:e7:e9:07:f5","-57","2417","81.86736500119325","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871886.657222","60:38:e0:06:3a:d8","-73","2437","111.98875579107732","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871886.925502","60:38:e0:06:34:e8","-47","2442","121.64749844701382","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871887.027909","60:38:e0:06:34:e8","-49","2447","125.33440222114518","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871887.079199","60:38:e0:06:34:ac","-55","2447","127.18096997563218","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871887.238445","60:38:e0:06:3a:f0","-71","2452","132.91421753280096","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871887.457385","1c:7e:e5:30:57:4e","-55","2457","140.79659816328342","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871887.764219","1c:7e:e5:30:57:4e","-67","2462","151.84337821067808","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871888.073373","00:18:e7:e9:07:f5","-41","2417","162.97368582247182","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871888.175745","00:18:e7:e9:07:f5","-41","2417","166.6593277990524","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871888.312786","00:12:17:9f:79:b6","-59","2422","171.59314506306092","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871888.380535","00:18:e7:e9:07:f5","-43","2422","174.03226839797753","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871888.415193","00:12:17:9f:79:b6","-57","2422","175.28004883719228","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871888.531479","00:16:b6:58:f3:0d","-65","2427","179.46662444143345","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871888.626407","00:16:b6:58:f3:0d","-65","2427","182.8842674851533","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871889.178265","60:38:e0:06:34:e8","-43","2442","202.75252313611435","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871889.434408","60:38:e0:06:34:ac","-49","2447","211.9742975749238","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
"discovery-hop-0.13312","3","10","0.13312","1510871889.59361","60:38:e0:06:3a:f0","-63","2452","217.7059657392399","39.78262625399999","-84.083069011","303.2579999999999","0.0","0.0","0.0"
