capture,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-4,06,20,0.1833,1513272083.786296,f4:7f:35:f7:1a:e9,,Open,,,-47,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272083.801972,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-35,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,06,20,0.1833,1513272083.80473,f4:7f:35:f7:1a:e6,,Open,,,-47,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272083.832682,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-37,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-4,06,20,0.1833,1513272083.844894,00:fe:c8:87:7a:d4,,WPA,CCMP,,-37,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-4,06,20,0.1833,1513272083.857259,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-35,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,06,20,0.1833,1513272083.880153,f4:7f:35:f7:1a:e8,,Open,,,-53,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-4,06,20,0.1833,1513272083.88257,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-37,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-4,06,20,0.1833,1513272083.890743,f4:7f:35:f7:1a:e9,,Open,,,-53,1,0.0,353.7096897468416,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-4,06,20,0.1833,1513272083.906468,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-35,1,0.17541652859722823,353.88510627543883,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,06,20,0.1833,1513272083.909231,f4:7f:35:f7:1a:e6,,Open,,,-55,1,0.22515478828389093,353.9348445351255,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-4,06,20,0.1833,1513272083.938552,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-35,1,0.7529708996416841,354.4626606464833,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,06,20,0.1833,1513272083.949357,00:fe:c8:87:7a:d4,,WPA,CCMP,,-35,1,0.9474775808911063,354.65716732773274,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,06,20,0.1833,1513272083.961718,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-37,1,1.1699928808923759,354.879682627734,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-4,06,20,0.1833,1513272083.982978,f4:7f:35:f7:1a:e8,,Open,,,-47,1,1.5527015144689917,355.2623912613106,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272083.986509,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-37,1,1.616263825795204,355.3259535726368,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-4,06,20,0.1833,1513272083.995203,f4:7f:35:f7:1a:e9,,Open,,,-47,1,1.7727661676257465,355.4824559144674,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272084.010867,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-35,1,2.0547407695252837,355.7644305163669,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,06,20,0.1833,1513272084.05384,00:fe:c8:87:7a:d4,,WPA,CCMP,,-37,1,2.8283082614731456,356.53799800831473,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-4,06,20,0.1833,1513272084.062823,f4:7f:35:f7:1a:e5,AFITCIS,Open,,,-53,1,2.9900166184042076,356.69970636524585,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-4,06,20,0.1833,1513272084.087602,f4:7f:35:f7:1a:e8,,Open,,,-55,1,3.4360686789128674,357.1457584257545,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-4,06,20,0.1833,1513272084.254097,ec:08:6b:f9:e0:1f,AUTO_RES,WPA,CCMP,,-45,6,6.433201186052988,0.1428909328946002,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,3.1622776601683795e-05
discovery-hop-dist-4,06,20,0.1833,1513272084.960469,00:fe:c8:7d:ac:53,,WPA,CCMP,PSK,-21,6,19.148835129085462,12.858524875927074,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,06,20,0.1833,1513272084.970921,ec:08:6b:f9:e0:1f,AUTO_RES,WPA,CCMP,,-47,6,19.336985579202263,13.046675326043875,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272084.991205,00:fe:c8:7d:ac:50,,WPA,CCMP,FT,-21,6,19.70212337533327,13.41181312217488,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,06,20,0.1833,1513272085.003409,00:fe:c8:7d:ac:54,,WPA,CCMP,,-19,6,19.92181034561381,13.631500092455422,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.012589254117941675
discovery-hop-dist-4,06,20,0.1833,1513272085.015976,00:fe:c8:7d:ac:52,,WPA,CCMP,FT,-21,6,20.148033804763344,13.857723551604956,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,06,20,0.1833,1513272085.03571,6c:50:4d:2a:a1:38,,Open,,,-69,6,20.503274592797236,14.212964339638848,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.2589254117941662e-07
discovery-hop-dist-4,06,20,0.1833,1513272085.04035,00:fe:c8:7d:ac:51,,WPA,CCMP,PSK,-21,6,20.586798302501453,14.296488049343065,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,06,20,0.1833,1513272085.047646,6c:50:4d:2a:a1:39,,Open,,,-57,6,20.71813752270434,14.42782726954595,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688787e-06
discovery-hop-dist-4,06,20,0.1833,1513272085.06494,00:fe:c8:7d:ac:53,,WPA,CCMP,PSK,-21,6,21.0294512171242,14.739140963965813,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,06,20,0.1833,1513272085.067008,6c:50:4d:2a:a1:36,,Open,,,-69,6,21.06667873153632,14.776368478377933,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.2589254117941662e-07
discovery-hop-dist-4,06,20,0.1833,1513272085.088581,e8:fc:af:f5:df:d4,,WPA,CCMP,,-69,6,21.455022565300066,15.164712312141678,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.2589254117941662e-07
discovery-hop-dist-4,06,20,0.1833,1513272085.090659,6c:50:4d:2a:a1:37,,Open,,,-69,6,21.492426045597696,15.202115792439308,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.2589254117941662e-07
discovery-hop-dist-4,06,20,0.1833,1513272085.095643,00:fe:c8:7d:ac:50,,WPA,CCMP,FT,-19,6,21.582147187952486,15.291836934794098,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.012589254117941675
discovery-hop-dist-4,06,20,0.1833,1513272085.107861,00:fe:c8:7d:ac:54,,WPA,CCMP,,-21,6,21.802087377434127,15.511777124275739,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,06,20,0.1833,1513272085.115278,6c:50:4d:2a:a1:35,AFITCIS,Open,,,-57,6,21.935602566026102,15.645292312867713,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688787e-06
discovery-hop-dist-4,06,20,0.1833,1513272085.122974,00:fe:c8:7d:ac:52,,WPA,CCMP,FT,-19,6,22.074139220131354,15.783828966972965,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.012589254117941675
discovery-hop-dist-4,06,20,0.1833,1513272085.147789,00:fe:c8:7d:ac:51,,WPA,CCMP,PSK,-21,6,22.520843641971652,16.230533388813264,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,06,20,0.1833,1513272085.276421,b0:7f:b9:a3:b9:d5,C-EDGE,WPA,CCMP,,-43,8,24.83639160492511,18.546081351766723,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,5.011872336272725e-05
discovery-hop-dist-4,06,20,0.1833,1513272085.525704,00:fe:c8:7d:ac:54,,WPA,CCMP,,-33,6,29.323813531240113,23.033503278081724,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.0005011872336272725
discovery-hop-dist-4,06,20,0.1833,1513272085.562604,00:fe:c8:7d:ac:51,,WPA,CCMP,PSK,-33,6,29.988063289778797,23.69775303662041,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.0005011872336272725
discovery-hop-dist-4,06,20,0.1833,1513272085.630109,00:fe:c8:7d:ac:54,,WPA,CCMP,,-33,6,31.203245068439823,24.912934815281435,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.0005011872336272725
discovery-hop-dist-4,06,20,0.1833,1513272085.642472,00:fe:c8:7d:ac:52,,WPA,CCMP,FT,-33,6,31.42579470324802,25.13548445008963,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,0.0005011872336272725
discovery-hop-dist-4,06,20,0.1833,1513272085.673494,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-61,3,31.984233170535088,25.6939229173767,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,7.943282347242822e-07
discovery-hop-dist-4,06,20,0.1833,1513272086.011718,6c:50:4d:2a:cd:b9,,Open,,,-51,11,38.072712895026875,31.782402641868487,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,7.943282347242822e-06
discovery-hop-dist-4,06,20,0.1833,1513272086.025041,b4:5d:50:d7:dc:81,,Open,,,-65,11,38.312545813272656,32.02223556011427,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,3.162277660168379e-07
discovery-hop-dist-4,06,20,0.1833,1513272086.027445,00:fe:c8:76:dd:30,,WPA,CCMP,FT,-65,11,38.35582054555505,32.06551029239666,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,3.162277660168379e-07
discovery-hop-dist-4,06,20,0.1833,1513272086.032402,6c:50:4d:2a:cd:b6,,Open,,,-47,11,38.44505241691111,32.15474216375272,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272086.039869,00:fe:c8:76:dd:34,,WPA,CCMP,,-61,11,38.579468894184956,32.28915864102657,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,7.943282347242822e-07
discovery-hop-dist-4,06,20,0.1833,1513272086.051194,00:fe:c8:76:dd:32,,WPA,CCMP,FT,-63,11,38.783331810322366,32.49302155716398,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,5.011872336272725e-07
discovery-hop-dist-4,06,20,0.1833,1513272086.053921,6c:50:4d:2a:cd:b7,,Open,,,-47,11,38.832422000528254,32.542111747369866,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272086.071845,f4:7f:35:f6:bb:97,,Open,,,-73,11,39.15507905678709,32.8647688036287,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,5.011872336272725e-08
discovery-hop-dist-4,06,20,0.1833,1513272086.075901,00:fe:c8:76:dd:31,,WPA,CCMP,PSK,-65,11,39.22809202372034,32.937781770561955,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,3.162277660168379e-07
discovery-hop-dist-4,06,20,0.1833,1513272086.078845,6c:50:4d:2a:cd:b5,AFITCIS,Open,,,-47,11,39.28108779821434,32.99077754505595,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272086.100347,00:fe:c8:76:dd:33,,WPA,CCMP,PSK,-63,11,39.66815266042,33.37784240726161,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,5.011872336272725e-07
discovery-hop-dist-4,06,20,0.1833,1513272086.1031,6c:50:4d:2a:cd:b8,,Open,,,-47,11,39.71771066237029,33.4274004092119,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,06,20,0.1833,1513272086.113349,00:fe:c8:38:86:13,,WPA,CCMP,FT,-59,11,39.90220445554921,33.61189420239082,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.2589254117941661e-06
discovery-hop-dist-4,06,20,0.1833,1513272086.115428,6c:50:4d:2a:cd:b9,,Open,,,-47,11,39.93962939510118,33.64931914194279,39.78222538805001,-84.08236981969999,340.92974999999996,0.0,0.0,0.0,1.9952623149688786e-05
