test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,09,20,0.183296,1514577738.220575,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,0.0,353.70805203429006,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.2589254117941661e-06
capture-1,09,20,0.183296,1514577738.573647,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-55,3,6.015156729492831,359.72320876378285,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,3.162277660168379e-06
capture-1,09,20,0.183296,1514577738.824476,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-47,5,10.530407325257833,4.238459359547876,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.9952623149688786e-05
capture-1,09,20,0.183296,1514577739.153208,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,16.448014662475615,10.156066696765656,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.2589254117941661e-05
capture-1,09,20,0.183296,1514577739.347033,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-57,9,19.937118956255215,13.645170990545257,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.9952623149688787e-06
capture-1,09,20,0.183296,1514577739.449409,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-55,9,21.780020924900438,15.488072959190479,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,3.162277660168379e-06
capture-1,09,20,0.183296,1514577740.797753,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,46.051982684924454,39.760034719214495,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,5.011872336272725e-06
capture-1,09,20,0.183296,1514577741.543269,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-45,3,59.47224515545541,53.18029718974545,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,3.1622776601683795e-05
capture-1,09,20,0.183296,1514577741.645648,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-43,3,61.31520291811267,55.02325495240271,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,5.011872336272725e-05
capture-1,09,20,0.183296,1514577742.12281,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-51,7,69.9047425732835,63.61279460757354,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,7.943282347242822e-06
capture-1,09,20,0.183296,1514577742.225213,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-49,7,71.74813381249581,65.45618584678586,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.2589254117941661e-05
capture-1,09,20,0.183296,1514577742.41903,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-57,9,75.2370921834747,68.94514421776475,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.9952623149688787e-06
capture-1,09,20,0.183296,1514577742.52141,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,77.08006711352027,70.78811914781032,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.2589254117941661e-06
capture-1,09,20,0.183296,1514577743.562521,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-63,8,95.82143026304648,89.52948229733653,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,5.011872336272725e-07
capture-1,09,20,0.183296,1514577743.767362,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,99.50883935114473,93.21689138543478,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,5.011872336272725e-06
capture-1,09,20,0.183296,1514577743.869721,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,8,101.3514323068002,95.05948434109025,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,5.011872336272725e-06
capture-1,09,20,0.183296,1514577744.057408,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,104.73004728935939,98.43809932364944,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.2589254117941661e-06
capture-1,09,20,0.183296,1514577744.615315,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-47,3,114.7731025031733,108.48115453746335,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.9952623149688786e-05
capture-1,09,20,0.183296,1514577744.717684,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-47,3,116.61588000825323,110.32393204254328,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,1.9952623149688786e-05
capture-1,09,20,0.183296,1514577745.49106,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,130.53766197743826,124.24571401172831,39.78262930060001,-84.08305372984996,299.72675000000004,0.0,0.0,0.0,,7.943282347242822e-07
