"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.19456","19","10","0.19456","1510869100.976815","60:38:e0:06:3a:d8","-59","2437","35.389998108018894","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869101.238164","60:38:e0:06:34:e8","-47","2442","44.79920572558549","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869101.492077","60:38:e0:06:34:ac","-55","2447","53.9407062418567","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869101.594455","60:38:e0:06:34:ac","-53","2447","57.62656298562488","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869101.758811","60:38:e0:06:3a:f0","-65","2452","63.54378434133485","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869102.167293","1c:7e:e5:30:57:4e","-61","2457","78.25014708454295","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869102.595463","00:18:e7:e9:04:59","-59","2412","93.66532248978992","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869102.998838","00:18:e7:e9:07:f5","-47","2417","108.18781471174469","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869103.115327","00:12:17:9f:79:b6","-65","2422","112.38170379158021","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869103.203565","00:18:e7:e9:07:f5","-53","2422","115.55848957675775","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869103.417672","00:16:b6:58:f3:0d","-67","2427","123.26687126767384","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869104.260388","60:38:e0:06:34:e8","-45","2442","153.60672615379553","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869104.461679","60:38:e0:06:34:ac","-53","2447","160.85370193464905","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869104.56405","60:38:e0:06:34:ac","-51","2447","164.53930975235792","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869104.625981","60:38:e0:06:3a:f0","-67","2447","166.7689833838279","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869104.728391","60:38:e0:06:3a:f0","-71","2452","170.4559903376632","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869104.830784","60:38:e0:06:3a:f0","-71","2452","174.14239643549328","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869105.140994","1c:7e:e5:30:57:4e","-73","2457","185.31072159587356","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869105.865968","00:18:e7:e9:07:f5","-45","2417","211.41157169982523","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869106.084953","00:12:17:9f:79:b6","-47","2422","219.29557501740874","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869106.187348","00:12:17:9f:79:b6","-45","2422","222.98204120083935","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869106.489804","00:16:b6:58:f3:0d","-67","2427","233.87120866119625","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
"discovery-hop-0.19456","19","10","0.19456","1510869106.915989","60:38:e0:06:3a:d8","-61","2437","249.21491653645143","39.782641285000004","-84.08304819599998","307.50500000000005","0.0","0.0","0.0"
