"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.03072","4","10","0.03072","1510870199.16534","60:38:e0:06:34:e8","-45","2427","8.497936690392306","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870200.853807","60:38:e0:06:34:ac","-55","2447","69.28694830630407","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870202.032577","60:38:e0:06:34:e8","-49","2442","111.72560188934025","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870202.244906","60:38:e0:06:3a:f0","-65","2452","119.36997067463504","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870202.667528","00:18:e7:e9:07:f5","-49","2417","134.58541235779762","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870203.261397","60:38:e0:06:34:e8","-45","2442","155.9661720752836","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870203.58748","1c:7e:e5:30:57:4e","-71","2457","167.70597754041992","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870204.642663","60:38:e0:06:34:ac","-49","2447","205.69518706695874","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870205.871451","60:38:e0:06:34:ac","-57","2447","249.9346070422316","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870206.143453","1c:7e:e5:30:57:4e","-73","2457","259.72735476843746","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870206.456372","00:18:e7:e9:07:f5","-55","2417","270.9932219353663","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870206.682977","00:16:b6:58:f3:0d","-65","2427","279.1515632171307","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870208.005649","60:38:e0:06:2d:9c","-61","2432","326.7710489208394","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870208.491386","60:38:e0:06:3a:f0","-63","2452","344.25878328550283","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","4","10","0.03072","1510870209.038609","00:12:17:9f:79:b6","-55","2417","363.96017533845793","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
