"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.11264","9","10","0.11264","1510871543.615758","00:18:e7:e9:04:59","-67","2412","0.0","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871543.947478","00:16:b6:58:f3:0d","-61","2427","11.800435709507509","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871544.50353","60:38:e0:06:34:e8","-43","2442","31.817409875079267","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871544.657008","60:38:e0:06:34:ac","-49","2447","37.342367021855495","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871544.759406","60:38:e0:06:34:ac","-55","2447","41.02853554205219","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871544.919248","60:38:e0:06:3a:f0","-63","2452","46.78259028226995","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871545.140621","1c:7e:e5:30:57:4e","-67","2457","54.751655617692336","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871545.888073","00:12:17:9f:79:b6","-63","2422","81.65872295521658","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871546.654983","60:38:e0:06:34:e8","-49","2442","109.26624891086331","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871547.069624","60:38:e0:06:3a:f0","-67","2452","124.19265275014597","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871547.60926","00:18:e7:e9:04:59","-53","2412","143.6186833499428","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871547.801591","00:18:e7:e9:07:f5","-45","2417","150.54228332161043","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871548.14089","00:12:17:9f:79:b6","-65","2427","162.7564988264729","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871548.536613","60:38:e0:06:3a:d8","-65","2437","177.00189241037754","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871548.804254","60:38:e0:06:34:e8","-47","2442","186.63653921944632","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871548.957758","60:38:e0:06:34:ac","-49","2447","192.16243187881707","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871549.117591","60:38:e0:06:3a:f0","-65","2452","197.91616047702942","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871550.086473","00:12:17:9f:79:b6","-43","2422","232.79435299422084","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871550.314543","00:16:b6:58:f3:0d","-65","2427","241.00450593312624","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871550.903307","60:38:e0:06:34:ac","-61","2442","262.1990587227025","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871551.108081","60:38:e0:06:34:ac","-55","2447","269.57059757345104","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871551.267956","60:38:e0:06:3a:f0","-63","2452","275.32583672410954","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
"discovery-hop-0.11264","9","10","0.11264","1510871552.236857","00:12:17:9f:79:b6","-59","2422","310.2047072733649","39.78261992699999","-84.08305860400002","304.1019999999999","0.0","0.0","0.0"
