"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.03072","2","10","0.03072","1510870171.253021","60:38:e0:06:3a:d8","-55","2437","17.064845622141956","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870171.464671","60:38:e0:06:34:ac","-47","2447","24.68476159818011","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870172.04966","00:18:e7:e9:07:f5","-57","2417","45.74580475681804","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870172.370678","60:38:e0:06:2d:9c","-73","2432","57.3032404082014","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870172.693453","60:38:e0:06:34:ac","-57","2447","68.92393759215955","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870173.922285","60:38:e0:06:34:ac","-57","2447","113.16490756989855","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870174.413839","00:18:e7:e9:04:59","-51","2412","130.8620595062315","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870174.50726","00:18:e7:e9:07:f5","-51","2417","134.2254442929297","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870174.631792","00:12:17:9f:79:b6","-57","2422","138.70890155237535","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870174.827693","60:38:e0:06:2d:9c","-73","2432","145.7618156565331","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870174.835839","00:16:b6:58:f3:0d","-67","2432","146.0550933747803","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870174.939428","60:38:e0:06:3a:d8","-65","2437","149.78455385228565","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870175.048727","60:38:e0:06:34:ac","-53","2442","153.71958426786875","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870175.151088","60:38:e0:06:34:ac","-53","2447","157.40483034180662","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870177.089276","00:12:17:9f:79:b6","-43","2422","227.18436084881753","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870178.318092","00:12:17:9f:79:b6","-59","2422","271.424755721715","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870178.999944","60:38:e0:06:3a:f0","-59","2452","295.9730973012776","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870179.109489","1c:7e:e5:30:57:4e","-69","2457","299.91698604815207","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870179.546918","00:12:17:9f:79:b6","-55","2422","315.6655025244408","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870180.168783","60:38:e0:06:34:ac","-45","2447","338.05417091805924","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
"discovery-hop-0.03072","2","10","0.03072","1510870180.98054","00:12:17:9f:79:b6","-53","2422","367.2794195752002","39.78261322000001","-84.083043805","312.81","0.0","0.0","0.0"
