"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"capture-1-1","00","capture-1-1/00/RESEARCH_MULLINS_8_6038e00634ac","wlan0","10","0.0","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0","1514756552.2546868","1514756562.484819","360.0","226.0","20171231-16-42-31.pcapng","20171231-16-42-31.nmea","20171231-16-42-31-gps.csv"
