test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,07,10,0.0,1514577545.913142,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,119.45280237549632,113.16080663632084,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,07,10,0.0,1514577546.015513,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,123.13840676597567,116.8464110268002,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,07,10,0.0,1514577546.117921,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,126.82535020573576,120.53335446656028,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577546.220307,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,130.51149536611695,124.21949962694147,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,07,10,0.0,1514577546.527523,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,141.57201667402475,135.28002093484926,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,07,10,0.0,1514577546.732312,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-67,9,148.94491643388287,142.65292069470738,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-07
capture-1,07,10,0.0,1514577546.834736,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-67,9,152.63243497814173,146.34043923896624,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-07
capture-1,07,10,0.0,1514577547.141923,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-65,9,163.6919090808428,157.39991334166731,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,3.162277660168379e-07
capture-1,07,10,0.0,1514577547.450659,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-67,9,174.80715973627596,168.51516399710047,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-07
capture-1,07,10,0.0,1514577547.551528,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-67,9,178.43868713657187,172.14669139739638,39.7826595026,-84.0829959768,303.5128000000001,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.9952623149688787e-07
