"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514764671.8813891","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764662.8518429","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764663.8551176","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764664.8584445","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764665.8616767","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764666.8648694","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764667.8681493","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764668.8713305","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764669.874599","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
"1514764670.878036","39.782630416","-84.083040195","310.517","3.428","2.215","7.663"
