test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,00,10,0.0,1514576260.29712,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-65,6,181.0,174.70805942379874,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,3.162277660168379e-07
capture-1,00,10,0.0,1514576260.70671,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,192.41615632237472,186.12421574617346,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,5.011872336272725e-07
capture-1,00,10,0.0,1514576260.911506,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-61,6,199.78931432554927,193.49737374934801,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,7.943282347242822e-07
capture-1,00,10,0.0,1514576261.116348,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,207.16413755877988,200.87219698257863,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,5.011872336272725e-07
capture-1,00,10,0.0,1514576261.321112,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,214.5361453515034,208.24420477530214,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,5.011872336272725e-07
capture-1,00,10,0.0,1514576261.73071,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-63,6,229.28269311667475,222.9907525404735,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,5.011872336272725e-07
capture-1,00,10,0.0,1514576261.8331,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-65,6,232.9689888574793,226.67704828127805,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,3.162277660168379e-07
capture-1,00,10,0.0,1514576261.935501,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-67,6,236.65567944664767,230.3637388704464,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-07
capture-1,00,10,0.0,1514576262.959502,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,273.52225057558803,267.2303099993868,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-06
capture-1,00,10,0.0,1514576263.164337,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,280.89681629901617,274.6048757228149,39.7826285166,-84.0830635965,297.643,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-06
