test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,09,10,0.0,1514577838.255301,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-63,5,196.25572638583458,189.96381795755863,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,5.011872336272725e-07
capture-1,09,10,0.0,1514577838.358648,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-61,5,199.9764728572925,193.68456442901655,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,7.943282347242822e-07
capture-1,09,10,0.0,1514577838.460046,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-69,5,203.62704798453856,197.33513955626262,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.2589254117941662e-07
capture-1,09,10,0.0,1514577840.201814,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-57,5,266.33494227506844,260.0430338467925,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.9952623149688787e-06
capture-1,09,10,0.0,1514577840.712841,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-57,5,284.73316486806203,278.4412564397861,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.9952623149688787e-06
capture-1,09,10,0.0,1514577841.020045,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-59,5,295.7932588394852,289.5013504112093,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.2589254117941661e-06
capture-1,09,10,0.0,1514577841.736853,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-55,5,321.600090409685,315.30818198140906,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,3.162277660168379e-06
capture-1,09,10,0.0,1514577841.839245,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-55,5,325.2864593602171,318.9945509319412,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,3.162277660168379e-06
capture-1,09,10,0.0,1514577841.941647,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-53,5,328.9731802404266,322.68127181215067,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,5.011872336272725e-06
capture-1,09,10,0.0,1514577842.453654,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-47,5,347.4066816376661,341.1147732093902,39.782627229000006,-84.08310703100001,293.75100000000003,0.0,0.0,0.0,60:38:e0:06:2d:9c,1.9952623149688786e-05
