"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514577887.5772176","39.782616742","-84.083059385","292.024","2.594","2.727","7.724"
"1514577888.5801885","39.782616742","-84.083059385","292.024","2.594","2.727","7.724"
"1514577889.5832038","39.782616742","-84.083059385","292.024","2.594","2.727","7.724"
"1514577890.5862098","39.78261101","-84.083060588","292.789","2.594","2.727","7.724"
"1514577891.5891798","39.78261101","-84.083060588","292.789","2.594","2.727","7.724"
"1514577892.5921876","39.78261101","-84.083060588","292.789","2.594","2.727","7.724"
"1514577883.5648396","39.782616742","-84.083059385","292.024","2.594","2.727","7.724"
"1514577884.5681677","39.782616742","-84.083059385","292.024","2.594","2.727","7.724"
"1514577885.5712461","39.782616742","-84.083059385","292.024","2.594","2.727","7.724"
"1514577886.5742302","39.782616742","-84.083059385","292.024","2.594","2.727","7.724"
