test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,01,10,0.0,1514576437.039456,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-67,6,236.12596061629085,229.83397587340863,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-07
capture-1,01,10,0.0,1514576437.552117,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,254.58304371614653,248.2910589732643,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-06
capture-1,01,10,0.0,1514576437.653876,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,258.24662008105696,251.95463533817474,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-06
capture-1,01,10,0.0,1514576438.269026,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-67,6,280.39355414061276,274.10156939773054,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-07
capture-1,01,10,0.0,1514576438.780262,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,298.7993240984715,292.5073393555893,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-06
capture-1,01,10,0.0,1514576438.883445,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,302.5141706870601,296.22218594417785,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-06
capture-1,01,10,0.0,1514576439.292263,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-65,6,317.2326390333574,310.94065429047515,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,3.162277660168379e-07
capture-1,01,10,0.0,1514576439.394662,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-61,6,320.9192539518175,314.6272692089353,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,7.943282347242822e-07
capture-1,01,10,0.0,1514576439.497059,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,324.6058087846312,318.313824041749,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-06
capture-1,01,10,0.0,1514576440.112307,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,346.75627072999504,340.4642859871128,39.78262625600001,-84.08300295599999,307.94599999999997,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-05
