test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,01,10,0.0,1514576391.998972,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-59,3,293.0,286.70799193862473,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,1.2589254117941661e-06
capture-1,01,10,0.0,1514576392.818165,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-61,3,322.10548596789613,315.81347790652086,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,7.943282347242822e-07
capture-1,01,10,0.0,1514576392.912592,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-61,4,325.505087786173,319.21307972479775,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,7.943282347242822e-07
capture-1,01,10,0.0,1514576393.228282,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-61,3,336.8707131856262,330.5787051242509,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,7.943282347242822e-07
capture-1,01,10,0.0,1514576393.334102,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-57,3,340.6804938237341,334.3884857623588,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,1.9952623149688787e-06
capture-1,01,10,0.0,1514576393.43268,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-55,3,344.22954576196406,337.9375377005888,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,3.162277660168379e-06
capture-1,01,10,0.0,1514576393.535094,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,347.91670880409646,341.6247007427212,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,7.943282347242822e-06
capture-1,01,10,0.0,1514576393.639561,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-49,3,351.6777771665893,345.385769105214,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,1.2589254117941661e-05
capture-1,01,10,0.0,1514576393.740808,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-53,3,355.3229231886097,349.03091512723444,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,5.011872336272725e-06
capture-1,01,10,0.0,1514576393.842168,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-51,3,358.9721378658973,352.68012980452204,39.7826421967,-84.08297505430001,312.2281999999999,0.0,0.0,0.0,00:12:17:9f:79:b6,7.943282347242822e-06
