"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514760927.9186397","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760928.9226577","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760929.9264066","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760930.9303353","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760931.9342499","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760932.939341","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760933.9517372","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760934.955691","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760935.95985","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760936.9637787","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760937.968018","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760938.9735236","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760939.9807217","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760940.9847145","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760941.9888737","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760942.9943588","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760943.9976084","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760945.0016675","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
"1514760925.909433","39.782617761","-84.083107454","305.954","3.428","2.215","7.663"
"1514760926.9145665","39.782612028","-84.083108657","306.718","3.428","2.215","7.663"
