test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-1,07,10,0.0,1514577439.007228,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,267.0,260.7080214083039,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577439.109653,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,268.09323235004786,261.8012537583518,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577439.212057,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,271.78003531795383,265.48805672625775,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577439.314421,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,275.4653876469946,269.1734090552985,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577439.417315,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,279.16983004015583,272.87785144845975,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577439.519985,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,282.8662037911078,276.5742251994117,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577439.724061,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,290.21344930114924,283.92147070945316,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577439.826453,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,293.8998145022971,287.607835910601,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577440.133622,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,304.9586611795449,298.6666825878488,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577440.339675,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-61,2,312.37708241426554,306.08510382256947,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,7.943282347242822e-07
capture-1,07,10,0.0,1514577440.54322,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,319.7052121092008,313.4132335175047,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577440.952823,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,334.4519347120952,328.1599561203991,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577441.055967,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,338.1653813666153,331.8734027749192,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577441.56722,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,356.571756814748,350.27977822305195,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577442.284828,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-61,2,22.407428997259956,16.11545040556389,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,7.943282347242822e-07
capture-1,07,10,0.0,1514577442.898432,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,44.49870184035137,38.20672324865531,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577443.310386,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,59.33006793348483,53.03808934178876,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577443.410426,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,62.931755309745995,56.63977671804993,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577443.51357,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,66.6452019642661,60.35322337257004,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,07,10,0.0,1514577443.6173,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,70.37973867613516,64.0877600844391,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577443.92245,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,81.36589890420498,75.07392031250892,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577444.127244,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,88.73898982030153,82.44701122860546,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577444.332027,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,96.11168588794953,89.81970729625347,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,07,10,0.0,1514577444.536839,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-51,2,103.48542916235237,97.19345057065631,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,7.943282347242822e-06
capture-1,07,10,0.0,1514577444.844114,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-51,2,114.54809556915666,108.2561169774606,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,7.943282347242822e-06
capture-1,07,10,0.0,1514577444.94644,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,118.23208309595134,111.94010450425527,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
capture-1,07,10,0.0,1514577445.04902,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,121.92522080635774,115.63324221466168,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577445.458449,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-49,2,136.66567733604717,130.37369874435112,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,07,10,0.0,1514577445.767164,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-43,2,147.7801890608763,141.48821046918025,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-05
capture-1,07,10,0.0,1514577445.86805,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-45,2,151.41233985330808,145.12036126161203,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,07,10,0.0,1514577445.970437,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-49,2,155.09852479755557,148.80654620585952,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,07,10,0.0,1514577446.072913,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-41,2,158.78791144770082,152.49593285600477,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,7.943282347242822e-05
capture-1,07,10,0.0,1514577446.278399,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-49,2,166.1859207343648,159.89394214266875,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,07,10,0.0,1514577446.687242,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-47,2,180.90528720670522,174.61330861500917,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,07,10,0.0,1514577446.789639,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-41,2,184.5918326647535,178.29985407305745,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,7.943282347242822e-05
capture-1,07,10,0.0,1514577446.995482,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-47,2,192.00269169331852,185.71071310162247,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,07,10,0.0,1514577447.097855,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-45,2,195.68837878517434,189.39640019347829,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,07,10,0.0,1514577447.199239,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-45,2,199.33845226370477,193.04647367200872,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,07,10,0.0,1514577447.301659,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-45,2,203.02583033695976,196.7338517452637,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,07,10,0.0,1514577447.404048,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-49,2,206.71208395050257,200.42010535880652,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,07,10,0.0,1514577448.223235,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,236.20485104699924,229.9128724553032,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577448.325636,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,239.89154242730035,233.5995638356043,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577448.530437,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,247.26489085325466,240.9729122615586,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,5.011872336272725e-06
capture-1,07,10,0.0,1514577448.632852,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,250.95208866960922,244.66011007791317,39.782667683199996,-84.0830212738,299.9216,0.0,0.0,0.0,3.162277660168379e-06
