"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.13312","25","10","0.13312","1510872200.171597","60:38:e0:06:3a:f0","-65","2452","217.90005057680736","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872200.395555","1c:7e:e5:30:57:4e","-67","2457","225.9630904708736","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872200.493803","1c:7e:e5:30:57:4e","-67","2457","229.50026051395307","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872201.248755","00:12:17:9f:79:b6","-49","2422","256.68038938896103","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872201.351119","00:12:17:9f:79:b6","-49","2422","260.3657476655079","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872201.461466","00:16:b6:58:f3:0d","-61","2427","264.3385124886946","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872201.563574","00:16:b6:58:f3:0d","-63","2427","268.0146519189287","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872201.768393","00:16:b6:58:f3:0d","-67","2432","275.3886388448764","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872202.111778","60:38:e0:06:34:e8","-47","2442","287.7513435090347","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872202.21418","60:38:e0:06:34:e8","-49","2442","291.4380665868514","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872202.368158","60:38:e0:06:34:ac","-49","2447","296.98165758595366","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872202.526797","60:38:e0:06:3a:f0","-59","2452","302.6930504719914","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872203.464599","00:18:e7:e9:07:f5","-61","2417","336.45622531066397","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872203.60398","00:12:17:9f:79:b6","-57","2422","341.47429056800246","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872203.919493","00:16:b6:58:f3:0d","-53","2427","352.83353153630367","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872204.092365","60:38:e0:06:2d:9c","-61","2432","359.0573515053777","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872204.194755","60:38:e0:06:2d:9c","-63","2432","362.7436454004051","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872204.227843","00:16:b6:58:f3:0d","-59","2432","363.93489373386456","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
"discovery-hop-0.13312","25","10","0.13312","1510872204.39956","60:38:e0:06:2d:9c","-59","2432","370.1171258906616","39.782631986000005","-84.083067808","302.4940000000001","0.0","0.0","0.0"
