"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused","guess"
"capture-3","18","capture-3/18","wlan0","20","0.183296","39.78262014175","-84.08246826589999","295.2433","0.0","0.0","0.0","1515805570.9265501","1515805591.4108582","360","0","20180112-20-06-09.pcapng","20180112-20-06-09.nmea","20180112-20-06-09-gps.csv","","20180112-20-06-09-guess.csv"
