"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514565823.4089458","39.782709517","-84.08309825","317.16","2.594","2.727","7.724"
"1514565809.3683553","39.782714655","-84.083107454","314.912","2.594","2.727","7.724"
"1514565810.3716896","39.782714655","-84.083107454","314.912","2.594","2.727","7.724"
"1514565811.3748364","39.782715844","-84.083108657","316.316","2.594","2.727","7.724"
"1514565812.3779762","39.78271525","-84.083097046","316.395","2.594","2.727","7.724"
"1514565813.3812923","39.78271525","-84.083097046","316.395","2.594","2.727","7.724"
"1514565814.3834167","39.78271525","-84.083097046","316.395","2.594","2.727","7.724"
"1514565815.3866184","39.78271525","-84.083097046","316.395","2.594","2.727","7.724"
"1514565816.3890963","39.78271525","-84.083097046","316.395","2.594","2.727","7.724"
"1514565817.391708","39.78271525","-84.083097046","316.395","2.594","2.727","7.724"
"1514565818.3948286","39.78271525","-84.083097046","316.395","2.594","2.727","7.724"
"1514565819.3984098","39.782709517","-84.08309825","317.16","2.594","2.727","7.724"
"1514565820.4013956","39.782709517","-84.08309825","317.16","2.594","2.727","7.724"
"1514565821.4037628","39.782709517","-84.08309825","317.16","2.594","2.727","7.724"
"1514565822.406139","39.782709517","-84.08309825","317.16","2.594","2.727","7.724"
