"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514577487.9714978","39.782634364","-84.083070215","305.302","2.594","2.727","7.724"
"1514577488.9738054","39.782628631","-84.083071418","306.067","2.594","2.727","7.724"
"1514577489.9757402","39.782628631","-84.083071418","306.067","2.594","2.727","7.724"
"1514577490.9776936","39.782628631","-84.083071418","306.067","2.594","2.727","7.724"
"1514577491.97967","39.782628631","-84.083071418","306.067","2.594","2.727","7.724"
"1514577492.9826145","39.782628037","-84.083059807","306.146","2.594","2.727","7.724"
"1514577483.962787","39.782627443","-84.083070215","304.662","2.594","2.727","7.724"
"1514577484.9652522","39.782627443","-84.083070215","304.662","2.594","2.727","7.724"
"1514577485.967552","39.782627443","-84.083070215","304.662","2.594","2.727","7.724"
"1514577486.9694777","39.782634364","-84.083070215","305.302","2.594","2.727","7.724"
