test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,04,10,0.0,1514576910.212581,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,324.6235012214548,318.3314676826247,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,1.2589254117941661e-06
capture-1,04,10,0.0,1514576910.519779,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,335.6833924683916,329.39135892956153,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,5.011872336272725e-06
capture-1,04,10,0.0,1514576911.441387,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,8.863564061475017,2.571530522644915,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,1.9952623149688787e-06
capture-1,04,10,0.0,1514576911.543786,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,12.550185893460764,6.258152354630662,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,1.9952623149688787e-06
capture-1,04,10,0.0,1514576911.953397,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-61,2,27.297196824656226,21.00516328582612,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,7.943282347242822e-07
capture-1,04,10,0.0,1514576912.46538,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-55,2,45.72985105061139,39.43781751178128,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,3.162277660168379e-06
capture-1,04,10,0.0,1514576912.567791,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,49.41690206559099,43.124868526760885,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,1.9952623149688787e-06
capture-1,04,10,0.0,1514576912.772599,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,56.79049765961747,50.49846412078737,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,5.011872336272725e-06
capture-1,04,10,0.0,1514576912.978321,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,64.19700300561618,57.90496946678608,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,5.011872336272725e-06
capture-1,04,10,0.0,1514576913.080394,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,67.8718823908888,61.579848852058696,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,5.011872336272725e-06
capture-1,04,10,0.0,1514576913.182214,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,2,71.53765451303082,65.24562097420072,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,1.9952623149688787e-06
capture-1,04,10,0.0,1514576913.188423,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-61,1,71.76119018357394,65.46915664474385,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,7.943282347242822e-07
capture-1,04,10,0.0,1514576913.284595,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-53,2,75.22362398686585,68.93159044803575,39.782666255100004,-84.08294616419998,301.04959999999994,0.0,0.0,0.0,00:18:e7:e9:07:f5,5.011872336272725e-06
