"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576912.1604984","39.782673092","-84.082921258","300.138","10.378","10.91","30.895"
"1514576913.1634564","39.782673092","-84.082921258","300.138","10.378","10.91","30.895"
"1514576914.1663444","39.782667954","-84.082934072","300.823","10.378","10.91","30.895"
"1514576915.1692615","39.782674875","-84.082934072","301.463","10.378","10.91","30.895"
"1514576916.172251","39.782669143","-84.082935275","302.227","10.378","10.91","30.895"
"1514576917.1751816","39.782669143","-84.082935275","302.227","10.378","10.91","30.895"
"1514576918.1780865","39.782669143","-84.082935275","302.227","10.378","10.91","30.895"
"1514576919.1810284","39.782670331","-84.082936479","303.632","10.378","10.91","30.895"
"1514576910.1546123","39.782629607","-84.08308742","298.123","2.594","2.727","7.724"
"1514576911.1575525","39.782666171","-84.082921258","299.498","10.378","10.91","30.895"
