"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510791472.2511396","39.782665885","-84.082497607","272.969","20.346","13.594","67.344"
"1510791473.2542946","39.782665885","-84.082497607","272.969","20.346","13.594","67.344"
"1510791474.257595","39.782658964","-84.082497607","272.329","20.346","13.594","67.344"
"1510791475.2599633","39.782658964","-84.082497607","272.329","20.346","13.594","67.344"
"1510791466.233876","39.782673995","-84.08249881","275.013","20.346","13.594","67.344"
"1510791467.236885","39.782667074","-84.08249881","274.373","20.346","13.594","67.344"
"1510791468.2395823","39.782667074","-84.08249881","274.373","20.346","13.594","67.344"
"1510791469.2423503","39.782667074","-84.08249881","274.373","20.346","13.594","67.344"
"1510791470.2449765","39.782667074","-84.08249881","274.373","20.346","13.594","67.344"
"1510791471.2479587","39.782665885","-84.082497607","272.969","20.346","13.594","67.344"
