"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510861855.375081","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861856.3775587","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861857.3798482","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861848.356612","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861849.359067","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861850.3614457","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861851.3641965","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861852.3668075","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861853.3696008","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
"1510861854.3723621","39.782619333","-84.083069011","302.618","3.1","2.119","7.474"
