"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1510787839.9515836","39.782962929","-84.082782285","303.684","20.346","13.594","67.344"
"1510787840.954849","39.782962929","-84.082782285","303.684","20.346","13.594","67.344"
"1510787841.9579785","39.782962929","-84.082782285","303.684","20.346","13.594","67.344"
"1510787842.9613056","39.782956008","-84.082782285","303.044","20.346","13.594","67.344"
"1510787843.9648225","39.782956008","-84.082782285","303.044","20.346","13.594","67.344"
"1510787844.968013","39.782950276","-84.082783488","303.808","20.346","13.594","67.344"
"1510787845.9711761","39.78295087","-84.082795099","303.729","20.346","13.594","67.344"
"1510787846.9743235","39.78295087","-84.082795099","303.729","20.346","13.594","67.344"
"1510787847.9775913","39.782943355","-84.082783488","303.168","20.346","13.594","67.344"
"1510787848.9807272","39.782943355","-84.082783488","303.168","20.346","13.594","67.344"
"1510787819.8818357","39.782868415","-84.082696618","303.785","20.346","13.594","67.344"
"1510787820.8844335","39.782868415","-84.082696618","303.785","20.346","13.594","67.344"
"1510787821.8876343","39.782868415","-84.082696618","303.785","20.346","13.594","67.344"
"1510787822.8908684","39.782875336","-84.082696618","304.425","20.346","13.594","67.344"
"1510787823.8945377","39.782881068","-84.082695415","303.66","20.346","13.594","67.344"
"1510787824.8977315","39.782888583","-84.082707026","304.221","20.346","13.594","67.344"
"1510787825.9008152","39.782888583","-84.082707026","304.221","20.346","13.594","67.344"
"1510787826.9040637","39.78289491","-84.082717433","303.377","20.346","13.594","67.344"
"1510787827.907382","39.782902425","-84.082729044","303.938","20.346","13.594","67.344"
"1510787828.9105022","39.782903019","-84.082740655","303.859","20.346","13.594","67.344"
"1510787829.9136462","39.782910534","-84.082752266","304.419","20.346","13.594","67.344"
"1510787830.9171069","39.78291686","-84.082762673","303.576","20.346","13.594","67.344"
"1510787831.920307","39.78291686","-84.082762673","303.576","20.346","13.594","67.344"
"1510787832.9234593","39.782924375","-84.082774284","304.136","20.346","13.594","67.344"
"1510787833.9268172","39.782930107","-84.082773081","303.372","20.346","13.594","67.344"
"1510787834.9299579","39.782937028","-84.082773081","304.012","20.346","13.594","67.344"
"1510787835.932575","39.782943355","-84.082783488","303.168","20.346","13.594","67.344"
"1510787836.9358363","39.782950276","-84.082783488","303.808","20.346","13.594","67.344"
"1510787837.9451911","39.782950276","-84.082783488","303.808","20.346","13.594","67.344"
"1510787838.9484465","39.782950276","-84.082783488","303.808","20.346","13.594","67.344"
