test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-1,08,10,0.0,1514577588.81858,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-59,1,305.01565669024484,298.72366301455264,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,08,10,0.0,1514577589.12578,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-55,1,316.0756246627039,309.7836309870117,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,3.162277660168379e-06
capture-1,08,10,0.0,1514577593.328305,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-67,1,107.37693175852428,101.0849380828321,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.9952623149688787e-07
capture-1,08,10,0.0,1514577594.041153,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-55,1,133.0412237875903,126.74923011189811,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,3.162277660168379e-06
capture-1,08,10,0.0,1514577594.151596,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-51,1,137.0174495305859,130.7254558548937,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,7.943282347242822e-06
capture-1,08,10,0.0,1514577595.3804,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-49,1,181.25743300799513,174.96543933230294,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,08,10,0.0,1514577595.785903,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-45,1,195.85654678330457,189.56455310761237,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,08,10,0.0,1514577596.093106,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-47,1,206.91661775967737,200.62462408398517,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,08,10,0.0,1514577596.499569,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-45,1,221.5502893480077,215.2582956723155,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,08,10,0.0,1514577596.609291,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-49,1,225.50055810476988,219.20856442907768,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,08,10,0.0,1514577597.014731,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-45,1,240.0973972103202,233.805403534628,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,08,10,0.0,1514577597.223606,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-47,1,247.61742109959823,241.32542742390604,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.9952623149688786e-05
capture-1,08,10,0.0,1514577597.322108,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-49,1,251.16373425810502,244.87174058241283,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,08,10,0.0,1514577597.532077,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-55,1,258.7231399770253,252.43114630133311,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,3.162277660168379e-06
capture-1,08,10,0.0,1514577597.727424,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-59,1,265.7561098607316,259.4641161850394,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,08,10,0.0,1514577597.937383,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-53,1,273.3151550659543,267.0231613902621,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,5.011872336272725e-06
capture-1,08,10,0.0,1514577598.650189,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-55,1,298.9779363709538,292.6859426952616,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,3.162277660168379e-06
capture-1,08,10,0.0,1514577599.066818,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-51,1,313.9776151990286,307.6856215233364,39.782646807,-84.08299573600002,302.08,0.0,0.0,0.0,7.943282347242822e-06
