"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused","guess"
"capture-3","00","capture-3/00","wlan0","20","0.183296","39.782633754049975","-84.08255110209998","340.15614999999997","0.0","0.0","0.0","1515804832.1710742","1515804852.6553822","360","0","20180112-19-53-49.pcapng","20180112-19-53-49.nmea","20180112-19-53-49-gps.csv","","20180112-19-53-49-guess.csv"
