"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords","focused","guess"
"capture-3","20","capture-3/20","wlan0","20","0.183296","39.78244434480001","-84.08246916229999","310.24685","0.0","0.0","0.0","1515805660.2873557","1515805680.7716637","360","0","20180112-20-07-39.pcapng","20180112-20-07-39.nmea","20180112-20-07-39-gps.csv","","20180112-20-07-39-guess.csv"
