"test","pass","duration","hop-rate","timestamp","bssid","ssi","channel","bearing","lat","lon","alt","lat_err","lon_error","alt_error"
"discovery-hop-0.17408","20","10","0.17408","1510868689.926611","00:12:17:9f:79:b6","-61","2422","7.84369612716696","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868690.336577","60:38:e0:06:2d:9c","-63","2432","22.603470531686995","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868690.438901","60:38:e0:06:2d:9c","-75","2432","26.287384118941535","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868690.918049","60:38:e0:06:34:e8","-47","2442","43.53788472454186","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868691.171644","60:38:e0:06:34:ac","-59","2447","52.667918003828404","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868691.27405","60:38:e0:06:34:ac","-53","2447","56.35478436656076","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868691.439181","60:38:e0:06:3a:f0","-65","2452","62.299905947043364","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868691.541597","60:38:e0:06:3a:f0","-67","2452","65.98712423941114","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868691.634877","60:38:e0:06:34:e8","-69","2457","69.34543424468961","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868691.746372","60:38:e0:06:3a:f0","-65","2457","73.3595264991809","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868692.371223","00:18:e7:e9:07:f5","-55","2417","95.85568424300867","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868692.473609","00:18:e7:e9:07:f5","-51","2417","99.54182957917084","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868692.678448","00:18:e7:e9:07:f5","-55","2422","106.9165322570454","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868692.689917","00:12:17:9f:79:b6","-63","2422","107.32944872320834","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868692.780844","00:18:e7:e9:07:f5","-53","2422","110.60303810649266","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868693.785318","60:38:e0:06:34:e8","-45","2442","146.76654633184646","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868693.936534","60:38:e0:06:34:ac","-53","2447","152.21069178446018","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868694.038925","60:38:e0:06:34:ac","-53","2447","155.8970173772649","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868694.204","60:38:e0:06:3a:f0","-65","2452","161.84012180008096","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868694.243721","60:38:e0:06:34:ac","-53","2452","163.2701749982034","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868694.306463","60:38:e0:06:3a:f0","-63","2452","165.52903965507844","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868695.340928","00:18:e7:e9:07:f5","-47","2417","202.7723023365505","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868696.550316","60:38:e0:06:34:e8","-53","2442","246.31321708941698","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868696.701379","60:38:e0:06:34:ac","-57","2447","251.75185183895871","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868696.803798","60:38:e0:06:34:ac","-53","2447","255.4391817187719","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868696.968883","60:38:e0:06:3a:f0","-61","2452","261.38264665487304","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868697.008588","60:38:e0:06:34:ac","-55","2452","262.8121247484693","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868697.071269","60:38:e0:06:3a:f0","-59","2452","265.0687919910352","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868697.111103","60:38:e0:06:34:ac","-55","2452","266.5029138390893","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868697.273386","1c:7e:e5:30:57:4e","-63","2457","272.34549514091515","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868698.105769","00:18:e7:e9:07:f5","-57","2417","302.3133078853554","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868698.219337","00:12:17:9f:79:b6","-61","2422","306.40203497350825","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868698.520108","00:16:b6:58:f3:0d","-53","2427","317.23052359166036","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868699.212648","60:38:e0:06:34:e8","-47","2442","342.16364813884303","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868699.315059","60:38:e0:06:34:e8","-43","2442","345.8506947582179","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868699.466282","60:38:e0:06:34:ac","-45","2447","351.29508913667127","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
"discovery-hop-0.17408","20","10","0.17408","1510868699.568651","60:38:e0:06:34:ac","-47","2447","354.9806250337087","39.782633176","-84.08302497499999","307.02399999999994","0.0","0.0","0.0"
