capture,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-3,27,20,0.1833,1513271862.134253,f4:7f:35:f7:1a:e8,,Open,,,-55,1,0.0,353.7094331105675,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-3,27,20,0.1833,1513271862.146482,f4:7f:35:f7:1a:e9,,Open,,,-49,1,0.0,353.7094331105675,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-3,27,20,0.1833,1513271862.191271,f4:7f:35:f7:1a:e7,,Open,,,-53,1,0.0,353.7094331105675,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-3,27,20,0.1833,1513271862.194523,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-31,1,0.0,353.7094331105675,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,27,20,0.1833,1513271862.208741,00:fe:c8:87:7a:d4,,WPA,CCMP,,-31,1,0.0,353.7094331105675,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,27,20,0.1833,1513271862.214112,f4:7f:35:f7:1a:e5,AFITCIS,Open,,,-49,1,0.0,353.7094331105675,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-3,27,20,0.1833,1513271862.218936,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-31,1,0.0,353.7094331105675,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,27,20,0.1833,1513271862.239306,f4:7f:35:f7:1a:e8,,Open,,,-49,1,0.21145520031945678,353.92088831088694,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-3,27,20,0.1833,1513271862.243691,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-35,1,0.29039092144786305,353.9998240320154,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,27,20,0.1833,1513271862.277113,f4:7f:35:f7:1a:e6,,Open,,,-55,1,0.892031159552596,354.6014642701201,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,3.162277660168379e-06
discovery-hop-dist-3,27,20,0.1833,1513271862.285158,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-31,1,1.036851083325748,354.74628419389325,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,0.0007943282347242813
discovery-hop-dist-3,27,20,0.1833,1513271862.293137,18:33:9d:0c:c8:68,,Open,,,-69,1,1.1804864562598703,354.88991956682736,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,1.2589254117941662e-07
discovery-hop-dist-3,27,20,0.1833,1513271862.295612,f4:7f:35:f7:1a:e7,,Open,,,-47,1,1.2250401601003436,354.93447327066787,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-3,27,20,0.1833,1513271862.298652,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-35,1,1.2797612586424911,354.98919436921,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-3,27,20,0.1833,1513271862.315129,00:fe:c8:87:7a:d4,,WPA,CCMP,,-31,1,1.5763710719952617,355.28580418256274,39.78273528655,-84.08214329924999,362.1703000000001,0.0,0.0,0.0,0.0007943282347242813
