test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,03,10,0.0,1514576794.415471,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-67,6,236.1217164146382,229.82972771053812,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-07
capture-1,03,10,0.0,1514576794.817118,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-57,7,250.5819929099475,244.29000420584742,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-06
capture-1,03,10,0.0,1514576794.927467,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,254.55483527021553,248.26284656611546,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-06
capture-1,03,10,0.0,1514576795.644278,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-65,6,280.36179565704657,274.0698069529465,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,3.162277660168379e-07
capture-1,03,10,0.0,1514576795.849081,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-59,6,287.7352080054804,281.44321930138034,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-06
capture-1,03,10,0.0,1514576796.053877,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-57,6,295.1083714278786,288.81638272377853,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.9952623149688787e-06
capture-1,03,10,0.0,1514576797.077877,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-53,6,331.97489239969445,325.6829036955944,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,5.011872336272725e-06
capture-1,03,10,0.0,1514576797.38508,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-51,6,343.0349594204067,336.7429707163067,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,7.943282347242822e-06
capture-1,03,10,0.0,1514576797.99948,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,5.154870286764947,358.8628815826649,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-05
capture-1,03,10,0.0,1514576798.101883,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,8.841627962920256,2.549639258820193,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-05
capture-1,03,10,0.0,1514576798.306685,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,16.215005976728435,9.923017272628371,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-05
capture-1,03,10,0.0,1514576798.409078,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-49,6,19.901403139314993,13.60941443521493,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,1.2589254117941661e-05
capture-1,03,10,0.0,1514576798.613886,60:38:e0:06:3a:d8,RESEARCH_MULLINS_6,WPA,CCMP,,-51,6,27.27500432818954,20.983015624089475,39.78261538700001,-84.082994956,310.95899999999995,0.0,0.0,0.0,60:38:e0:06:3a:d8,7.943282347242822e-06
