"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576799.9829144","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576800.9847975","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576801.9868329","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576802.9890907","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576793.9661436","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576794.9691904","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576795.9723012","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576796.9753528","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576797.9784155","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
"1514576798.980729","39.782615387","-84.082994956","310.959","2.594","2.727","7.724"
