test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,focused,mw
capture-1,03,10,0.0,1514576840.17101,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,113.14253698586931,106.8506884094354,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,03,10,0.0,1514576840.2734,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,116.8288337814045,110.53698520497059,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,03,10,0.0,1514576840.375785,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,120.51495032002636,114.22310174359245,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,03,10,0.0,1514576840.580567,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,127.88760399673448,121.59575542030058,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,03,10,0.0,1514576840.682968,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-63,9,131.57429564074644,125.28244706431254,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,5.011872336272725e-07
capture-1,03,10,0.0,1514576840.990183,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-65,9,142.63480833957178,136.34295976313788,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,3.162277660168379e-07
capture-1,03,10,0.0,1514576841.194997,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-59,9,150.00862081072265,143.71677223428875,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,1.2589254117941661e-06
capture-1,03,10,0.0,1514576841.297396,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-63,9,153.69523520177174,147.40338662533784,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,5.011872336272725e-07
capture-1,03,10,0.0,1514576841.70698,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,168.44128075016633,162.14943217373244,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,7.943282347242822e-07
capture-1,03,10,0.0,1514576842.014176,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-65,9,179.50109817232604,173.20924959589215,39.782626669600006,-84.083188337,286.48069999999996,0.0,0.0,0.0,60:38:e0:06:3a:f0,3.162277660168379e-07
