"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514756495.6016154","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756496.6047738","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756497.6084666","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756498.6117475","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756499.6143675","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756500.6168566","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756501.6197276","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756502.622435","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756503.6257055","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
"1514756494.5986047","39.782631986","-84.083067808","302.494","3.428","2.215","7.663"
