capture,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
discovery-hop-dist-4,02,20,0.1833,1513271985.934441,00:fe:c8:87:7a:d3,,WPA,CCMP,PSK,-35,1,0.0,353.70953762279316,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,02,20,0.1833,1513271985.977397,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-37,1,0.0,353.70953762279316,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.00019952623149688788
discovery-hop-dist-4,02,20,0.1833,1513271986.010144,f4:7f:35:f7:1a:e8,,Open,,,-47,1,0.0,353.70953762279316,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,02,20,0.1833,1513271986.030793,f4:7f:35:f7:1a:e9,,Open,,,-47,1,0.0,353.70953762279316,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,02,20,0.1833,1513271986.049867,f4:7f:35:f7:1a:e6,,Open,,,-47,1,0.16563111454649942,353.87516873733966,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,02,20,0.1833,1513271986.065788,f4:7f:35:f7:1a:e7,,Open,,,-49,1,0.45223234193005396,354.16176996472325,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.2589254117941661e-05
discovery-hop-dist-4,02,20,0.1833,1513271986.146735,f4:7f:35:f7:1a:e6,,Open,,,-53,1,1.909384432683819,355.618922055477,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-4,02,20,0.1833,1513271986.169888,f4:7f:35:f7:1a:e7,,Open,,,-53,1,2.326170377043404,356.0357079998366,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-4,02,20,0.1833,1513271986.174037,00:fe:c8:87:7a:d0,,WPA,CCMP,FT,-35,1,2.4008571684856244,356.1103947912788,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,02,20,0.1833,1513271986.186308,00:fe:c8:87:7a:d4,,WPA,CCMP,,-35,1,2.6217501567598585,356.331287779553,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,02,20,0.1833,1513271986.198465,00:fe:c8:87:7a:d2,,WPA,CCMP,FT,-35,1,2.8405959320977665,356.5501335548909,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,02,20,0.1833,1513271986.219055,f4:7f:35:f7:1a:e8,,Open,,,-47,1,3.211240186146162,356.92077780893936,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688786e-05
discovery-hop-dist-4,02,20,0.1833,1513271986.223483,00:fe:c8:87:7a:d1,,WPA,CCMP,PSK,-35,1,3.290952735132277,357.00049035792546,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.00031622776601683794
discovery-hop-dist-4,02,20,0.1833,1513271986.231844,f4:7f:35:f7:1a:e9,,Open,,,-45,1,3.44145936668588,357.15099698947904,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,3.1622776601683795e-05
discovery-hop-dist-4,02,20,0.1833,1513271986.358863,ec:08:6b:f9:e0:1f,AUTO_RES,WPA,CCMP,,-43,6,5.727973040308636,359.4375106631018,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,5.011872336272725e-05
discovery-hop-dist-4,02,20,0.1833,1513271986.958669,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-57,3,16.525274496061584,10.234812118854762,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688787e-06
discovery-hop-dist-4,02,20,0.1833,1513271987.12449,00:fe:c8:7d:ac:50,,WPA,CCMP,FT,-19,6,19.51027404756315,13.219811670356329,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.012589254117941675
discovery-hop-dist-4,02,20,0.1833,1513271987.135515,00:fe:c8:7d:ac:54,,WPA,CCMP,,-21,6,19.708737822409212,13.41827544520239,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,02,20,0.1833,1513271987.149422,00:fe:c8:7d:ac:52,,WPA,CCMP,FT,-19,6,19.959081492379603,13.668619115172781,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.012589254117941675
discovery-hop-dist-4,02,20,0.1833,1513271987.192157,00:fe:c8:7d:ac:53,,WPA,CCMP,PSK,-21,6,20.728370036527945,14.437907659321123,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,02,20,0.1833,1513271987.197644,00:fe:c8:7d:ac:53,,WPA,CCMP,PSK,-21,6,20.827142695891883,14.536680318685061,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,02,20,0.1833,1513271987.222606,6c:50:4d:2a:a1:37,,Open,,,-65,6,21.276490913936797,14.986028536729975,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,3.162277660168379e-07
discovery-hop-dist-4,02,20,0.1833,1513271987.226778,00:fe:c8:7d:ac:50,,WPA,CCMP,FT,-21,6,21.351594014927915,15.061131637721093,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,02,20,0.1833,1513271987.238991,00:fe:c8:7d:ac:54,,WPA,CCMP,,-19,6,21.571444083404398,15.280981706197576,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.012589254117941675
discovery-hop-dist-4,02,20,0.1833,1513271987.246992,6c:50:4d:2a:a1:35,AFITCIS,Open,,,-67,6,21.7154743117695,15.42501193456268,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688787e-07
discovery-hop-dist-4,02,20,0.1833,1513271987.251373,00:fe:c8:7d:ac:52,,WPA,CCMP,FT,-21,6,21.794337074253743,15.503874697046921,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,02,20,0.1833,1513271987.275928,00:fe:c8:7d:ac:51,,WPA,CCMP,PSK,-21,6,22.236359102608287,15.945896725401465,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,0.007943282347242814
discovery-hop-dist-4,02,20,0.1833,1513271987.280434,ec:08:6b:f9:e0:1f,AUTO_RES,WPA,CCMP,,-45,6,22.317470795026775,16.027008417819953,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,3.1622776601683795e-05
discovery-hop-dist-4,02,20,0.1833,1513271987.675604,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-57,3,29.431059353295307,23.140596976088485,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688787e-06
discovery-hop-dist-4,02,20,0.1833,1513271988.00269,6c:50:4d:2a:a1:38,,Open,,,-65,6,35.31904118331483,29.02857880610801,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,3.162277660168379e-07
discovery-hop-dist-4,02,20,0.1833,1513271988.169141,00:fe:c8:38:86:10,,WPA,CCMP,FT,-53,11,38.31537980521005,32.02491742800323,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,5.011872336272725e-06
discovery-hop-dist-4,02,20,0.1833,1513271988.171446,00:fe:c8:76:dd:34,,WPA,CCMP,,-65,11,38.35687342086707,32.066411043660246,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,3.162277660168379e-07
discovery-hop-dist-4,02,20,0.1833,1513271988.182799,00:fe:c8:76:dd:32,,WPA,CCMP,FT,-59,11,38.56124278271603,32.27078040550921,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.2589254117941661e-06
discovery-hop-dist-4,02,20,0.1833,1513271988.185628,6c:50:4d:2a:cd:b7,,Open,,,-47,11,38.612165595063,32.321703217856175,39.78245170595001,-84.08221729375,316.45420000000007,0.0,0.0,0.0,1.9952623149688786e-05
