"name","pass","path","iface","duration","hop_int","pos_lat","pos_lon","pos_alt","pos_lat_err","pos_lon_err","pos_alt_err","start","end","degrees","bearing","pcap","nmea","coords"
"discovery-hop-0.10138","13","discovery-hop-0.10138/13","wlan0","10","0.10138","39.782617038199994","-84.08311352919999","299.79859999999996","0.0","0.0","0.0","1512145849.4561343","1512145859.4554582","360.0","0.0","20171201-11-30-48.pcapng","20171201-11-30-48.nmea","20171201-11-30-48-gps.csv"
