"timestamp","lat","lon","alt","lat_err","lon_error","alt_error"
"1514576223.4252264","39.782666377","-84.083104625","294.782","10.378","10.91","30.895"
"1514576214.4032748","39.782608465","-84.083016974","308.756","2.594","2.727","7.724"
"1514576215.4065783","39.782683785","-84.083130253","298.712","10.378","10.91","30.895"
"1514576216.4088264","39.782682596","-84.08312905","297.308","10.378","10.91","30.895"
"1514576217.4112475","39.782682596","-84.08312905","297.308","10.378","10.91","30.895"
"1514576218.4134743","39.782675081","-84.083117439","296.747","10.378","10.91","30.895"
"1514576219.415842","39.782675081","-84.083117439","296.747","10.378","10.91","30.895"
"1514576220.4181669","39.78266816","-84.083117439","296.107","10.378","10.91","30.895"
"1514576221.420594","39.78266816","-84.083117439","296.107","10.378","10.91","30.895"
"1514576222.4229918","39.782673298","-84.083104625","295.422","10.378","10.91","30.895"
