test,pass,duration,hop-rate,timestamp,bssid,ssid,encryption,cipher,auth,ssi,channel,bearing_magnetic,bearing_true,lat,lon,alt,lat_err,lon_error,alt_error,mw
capture-1,00,20,0.183296,1514576144.159328,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-57,3,5.030482965645597,358.7385190401087,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,1.9952623149688787e-06
capture-1,00,20,0.183296,1514576144.290691,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-49,3,7.395187899584408,1.103223974047551,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,00,20,0.183296,1514576144.450522,60:38:e0:06:2d:9c,RESEARCH_MULLINS_5,WPA,CCMP,,-45,5,10.272356584997024,3.9803926594601666,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,00,20,0.183296,1514576144.779712,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-45,7,16.198209054982645,9.906245129445788,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,3.1622776601683795e-05
capture-1,00,20,0.183296,1514576144.785171,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-53,7,16.296479485768007,10.00451556023115,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,5.011872336272725e-06
capture-1,00,20,0.183296,1514576144.882123,60:38:e0:06:34:e8,RESEARCH_MULLINS_7,WPA,CCMP,,-43,7,18.041742078996172,11.749778153459316,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,5.011872336272725e-05
capture-1,00,20,0.183296,1514576144.887692,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-55,7,18.141991051450404,11.850027125913547,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,3.162277660168379e-06
capture-1,00,20,0.183296,1514576145.078488,60:38:e0:06:3a:f0,RESEARCH_MULLINS_9,WPA,CCMP,,-61,9,21.576572006553842,15.284608081016986,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,7.943282347242822e-07
capture-1,00,20,0.183296,1514576145.591813,00:18:e7:e9:07:f5,RESEARCH_MULLINS_2,WPA,CCMP+TKIP,,-59,2,30.81709550607569,24.525131580538833,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,1.2589254117941661e-06
capture-1,00,20,0.183296,1514576145.81691,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-53,4,34.86913596837347,28.577172042836615,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,5.011872336272725e-06
capture-1,00,20,0.183296,1514576146.42358,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-49,8,45.78999070123565,39.4980267756988,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,00,20,0.183296,1514576146.526046,60:38:e0:06:34:ac,RESEARCH_MULLINS_8,WPA,CCMP,,-49,8,47.63451514200734,41.34255121647048,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,1.2589254117941661e-05
capture-1,00,20,0.183296,1514576147.023475,00:18:e7:e9:04:59,RESEARCH_MULLINS_1,WPA,CCMP+TKIP,,-61,1,56.58888829730276,50.296924371765904,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,7.943282347242822e-07
capture-1,00,20,0.183296,1514576147.251129,00:16:b6:58:f3:0d,RESEARCH_MULLINS_4,WPA,TKIP,,-55,3,60.6869588233719,54.39499489783505,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,3.162277660168379e-06
capture-1,00,20,0.183296,1514576147.260288,00:12:17:9f:79:b6,RESEARCH_MULLINS_3,WPA,TKIP,,-55,3,60.851834434545886,54.55987050900903,39.78262068439998,-84.08302994429997,308.6896,0.0,0.0,0.0,3.162277660168379e-06
